Normalized_URL,Crates_ID,Crates_Name,Crates_Homepage,Crates_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo
github.com/markatk/tauri-react,51176,tauri-react,,https://github.com/markatk/tauri-react,3346901,tauri-react,,https://github.com/markatk/tauri-react.git
github.com/rmw-lib/node,118139,rmw-stun,,https://github.com/rmw-lib/node/tree/master/stun,933869,@rmw/worker,https://github.com/rmw-lib/node/tree/master#readme,git+https://github.com/rmw-lib/node.git#master
github.com/gokiprotocol/goki,52110,token-signer,https://goki.so,https://github.com/GokiProtocol/goki,437558,@gokiprotocol/client,https://goki.so,https://github.com/GokiProtocol/goki.git
github.com/blyssprivacy/sdk,109420,blyss-rs,https://blyss.dev,https://github.com/blyssprivacy/sdk,158929,@blyss/sdk,https://github.com/blyssprivacy/sdk#readme,git+https://github.com/blyssprivacy/sdk.git
github.com/hayden4r4/black76-wasm,51291,black76_wasm,,https://github.com/hayden4r4/black76-wasm,462224,@haydenr4/black76_wasm,https://github.com/hayden4r4/black76-wasm#readme,git+https://github.com/hayden4r4/black76-wasm.git
github.com/jolocom/wallet-rs,51347,universal_wallet,https://jolocom.com/,https://github.com/jolocom/wallet-rs,580295,@jolocom/wallet-rs,https://github.com/jolocom/wallet-rs#readme,git+ssh://git@github.com/jolocom/wallet-rs.git
github.com/jhonatanmacazana/vsr-new,51357,vsr-new,https://github.com/jhonatanmacazana/vsr-new,https://github.com/jhonatanmacazana/vsr-new,3563767,vsr-new,https://github.com/jhonatanmacazana/vsr-new#readme,git+https://github.com/jhonatanmacazana/vsr-new.git
github.com/rustaceanrob/sysquery,51362,sysquery,,https://github.com/rustaceanrob/sysquery,3330686,sysquery,https://github.com/rustaceanrob/sysquery#readme,git+https://github.com/rustaceanrob/sysquery.git
github.com/jerald/yoloxide,51415,yoloxide,,https://github.com/Jerald/yoloxide,3706737,yoloxide,https://github.com/Jerald/yoloxide#readme,git+https://github.com/Jerald/yoloxide.git
github.com/nomicfoundation/slang,52345,slang_solidity_cli,https://nomicfoundation.github.io/slang/,https://github.com/NomicFoundation/slang/,786351,@nomicfoundation/slang-win32-x64-msvc,https://nomicfoundation.github.io/slang/,git+https://github.com/NomicFoundation/slang.git
github.com/faldez/tanoshi,96587,tanoshi-vm,,https://github.com/faldez/tanoshi,3342348,tanoshi-extension-lib,https://github.com/faldez/tanoshi#readme,git+https://github.com/faldez/tanoshi.git
github.com/mehmetoguzderin/tree-sitter-wgsl,52120,tree-sitter-wgsl,,https://github.com/mehmetoguzderin/tree-sitter-wgsl,3443170,tree-sitter-wgsl,https://github.com/mehmetoguzderin/tree-sitter-wgsl#readme,git+https://github.com/mehmetoguzderin/tree-sitter-wgsl.git
github.com/open-flash/swf-parser,52124,swf-parser,https://github.com/open-flash/swf-parser,https://github.com/open-flash/swf-parser,3324350,swf-parser,https://github.com/open-flash/swf-parser,git@github.com:open-flash/swf-parser.git
github.com/evanw/thumbhash,52166,thumbhash,,https://github.com/evanw/thumbhash,3409119,thumbhash,https://github.com/evanw/thumbhash#readme,git+https://github.com/evanw/thumbhash.git
github.com/louistrue/ifc-lite,52267,ifc-lite-wasm,,https://github.com/louistrue/ifc-lite,1658359,create-ifc-lite,https://github.com/louistrue/ifc-lite#readme,git+https://github.com/louistrue/ifc-lite.git
github.com/salahaldinbilal/wonfy-tools,52407,wonfy-tools,,https://github.com/SalahaldinBilal/wonfy-tools,1215136,@wonfsy/wonfy-tools,https://github.com/SalahaldinBilal/wonfy-tools#readme,git+https://github.com/SalahaldinBilal/wonfy-tools.git
github.com/niklak/dom_smoothie,52472,dom_smoothie,,https://github.com/niklak/dom_smoothie,1772155,dom-smoothie-js,https://github.com/niklak/dom_smoothie#readme,git+https://github.com/niklak/dom_smoothie.git
github.com/swc-project/plugins,207778,swc_magic,https://github.com/swc-project/plugins,https://github.com/swc-project/plugins.git,3323508,swc-plugin-transform-imports-1,https://swc.rs,git+https://github.com/swc-project/plugins.git
github.com/tsukuricase/komitto,52982,komitto,https://github.com/tsukuricase/komitto,https://github.com/tsukuricase/komitto,2359831,komitto,https://github.com/tsukuricase/komitto#readme,git+https://github.com/tsukuricase/komitto.git
github.com/bennyhodl/kormir,172875,kormir-wasm,https://github.com/bennyhodl/kormir,https://github.com/bennyhodl/kormir,142337,@benthecarman/kormir-wasm,https://github.com/bennyhodl/kormir,git+https://github.com/bennyhodl/kormir.git
github.com/fiberplane/fiberplane,132910,mondrian-charts,,https://github.com/fiberplane/fiberplane,1945557,fiberplane-charts,https://github.com/fiberplane/fiberplane#readme,git+https://github.com/fiberplane/fiberplane.git
github.com/gear-tech/sails,214300,sails-sol-gen,,https://github.com/gear-tech/sails,3135229,sails-js-types,https://github.com/gear-tech/sails/tree/master/js/types#readme,git+https://githib.com/gear-tech/sails.git
github.com/switchboard-xyz/sbv2-solana,57034,switchboard-v2,https://docs.switchboard.xyz,https://github.com/switchboard-xyz/sbv2-solana/tree/main/rust/switchboard-v2,1061920,@switchboard-xyz/switchboard-v2,https://docs.switchboard.xyz,git+https://github.com/switchboard-xyz/sbv2-solana.git
github.com/kaleidawave/ezno,173093,ezno-parser,https://kaleidawave.github.io/posts/introducing-ezno/,https://github.com/kaleidawave/ezno,1917552,ezno,https://github.com/kaleidawave/ezno#readme,git+https://github.com/kaleidawave/ezno.git
github.com/project-serum/serum-dev-tools,53507,serum-dev-tools,https://github.com/project-serum/serum-dev-tools,https://github.com/project-serum/serum-dev-tools,879290,@project-serum/serum-dev-tools,https://github.com/project-serum/serum-dev-tools#readme,git+https://github.com/project-serum/serum-dev-tools.git
github.com/globalbusinessadvisors/llm-analytics-hub,53530,llm-analytics-hub,https://github.com/globalbusinessadvisors/llm-analytics-hub,https://github.com/globalbusinessadvisors/llm-analytics-hub,655893,@llm-dev-ops/llm-analytics-dashboard,https://github.com/globalbusinessadvisors/llm-analytics-hub#readme,git+https://github.com/globalbusinessadvisors/llm-analytics-hub.git
github.com/hbina/tws,53665,twilight-sparkle,,https://github.com/hbina/tws,3465389,twilight-sparkle,https://github.com/hbina/tws#readme,git+https://github.com/hbina/tws.git
github.com/localvoid/xiss,116041,xiss-map,https://github.com/localvoid/xiss,https://github.com/localvoid/xiss,3679880,xiss-cli,https://github.com/localvoid/xiss,git+https://github.com/localvoid/xiss.git
github.com/tirr-c/jxl-oxide,194135,jxl-grid,,https://github.com/tirr-c/jxl-oxide.git,2320685,jxl-oxide-wasm,https://github.com/tirr-c/jxl-oxide#readme,git+https://github.com/tirr-c/jxl-oxide.git
github.com/dawsonfi/caws,54063,caws,,https://github.com/dawsonfi/caws,1533116,caws-constructs,https://github.com/dawsonfi/caws#readme,git+https://github.com/dawsonfi/caws.git
github.com/ruvnet/neural-trader,198244,neural-trader-predictor,,https://github.com/ruvnet/neural-trader,2646289,neural-trader,https://github.com/ruvnet/neural-trader#readme,git+https://github.com/ruvnet/neural-trader.git
github.com/zachkrall/artloop,54553,artloop,https://github.com/zachkrall/artloop,https://github.com/zachkrall/artloop,1376956,artloop,https://github.com/zachkrall/artloop#readme,git+https://github.com/zachkrall/artloop.git
github.com/open-flash/swf-tree,54662,swf-tree,https://github.com/open-flash/swf-tree,https://github.com/open-flash/swf-tree,3324357,swf-tree,https://github.com/open-flash/swf-tree,git+ssh://git@github.com/open-flash/swf-tree.git
github.com/cijiugechu/tauri-plugin-screen-wake-lock,54717,tauri-plugin-screen-wake-lock,,https://github.com/cijiugechu/tauri-plugin-screen-wake-lock,3346850,tauri-plugin-screen-wake-lock-api,https://github.com/cijiugechu/tauri-plugin-screen-wake-lock#readme,git+ssh://git@github.com/cijiugechu/tauri-plugin-screen-wake-lock.git
github.com/rustwasm/twiggy,55899,twiggy,,https://github.com/rustwasm/twiggy,3465324,twiggy,https://github.com/rustwasm/twiggy#readme,git+https://github.com/rustwasm/twiggy.git
github.com/p-bibs/skiff,55272,skiff,https://skiff.paulbiberstein.me/,https://github.com/P-bibs/skiff,3221284,skiff-lang,https://skiff.paulbiberstein.me/,git+https://github.com/P-bibs/skiff.git
github.com/khulnasoft/codetypo,158034,codetypo-dict,,https://github.com/khulnasoft/codetypo,229995,@codetypo/url,https://github.com/khulnasoft/codetypo/tree/main/packages/codetypo-url#readme,git+https://github.com/khulnasoft/codetypo.git
github.com/identity-com/sol-did,55617,sol-did,https://www.identity.com/,https://github.com/identity-com/sol-did,527538,@identity.com/sol-did-idl,https://github.com/identity-com/sol-did,https://github.com/identity-com/sol-did
github.com/trustblock-inc/trustblock-cli,55644,trustblock-cli,https://trustblock.run,https://github.com/Trustblock-Inc/trustblock-cli,3448720,trustblock-cli,https://trustblock.run,git+https://github.com/Trustblock-Inc/trustblock-cli.git
github.com/p2panda/p2panda,170687,p2panda-net,,https://github.com/p2panda/p2panda,2798370,p2panda-js,https://github.com/p2panda/p2panda#readme,git+https://github.com/p2panda/p2panda.git
github.com/solana-program/token-wrap,100432,spl-token-wrap,,https://github.com/solana-program/token-wrap,1019275,@solana-program/token-wrap,https://github.com/solana-program/token-wrap#readme,git+https://github.com/solana-program/token-wrap.git
github.com/lineville/star-scraper,56094,star-scraper,,https://github.com/lineville/star-scraper,3273187,star-scraper,https://github.com/lineville/star-scraper#readme,git+https://github.com/lineville/star-scraper.git
github.com/anusarati/strprox,56187,strprox,,https://github.com/anusarati/strprox/,3294471,strprox,https://github.com/anusarati/strprox#readme,git+https://github.com/anusarati/strprox.git
github.com/philipp-m/tree-sitter-ungrammar,56401,tree-sitter-ungrammar,,https://github.com/Philipp-M/tree-sitter-ungrammar,3443137,tree-sitter-ungrammar,https://github.com/Philipp-M/tree-sitter-ungrammar#readme,git+https://github.com/Philipp-M/tree-sitter-ungrammar.git
github.com/tari-project/tari-ootle,204490,tari_bor,,https://github.com/tari-project/tari-ootle,1073576,@tari-project/wallet_jrpc_client,https://github.com/tari-project/tari-ootle#readme,git+https://github.com/tari-project/tari-ootle.git
github.com/hectortosa/shufflr,56529,shufflr,,https://github.com/hectortosa/shufflr,3197647,shufflr,https://github.com/hectortosa/shufflr#readme,git+https://github.com/hectortosa/shufflr.git
github.com/brendangraham14/steer,201039,steer-tui,,https://github.com/brendangraham14/steer,167177,@brendangraham/steer,https://github.com/brendangraham14/steer,git+https://github.com/brendangraham14/steer.git
github.com/t3rn/t3rn,56788,t3rn-types,https://t3rn.io,https://github.com/t3rn/t3rn/,1066696,@t3rn/types,https://github.com/t3rn/t3rn,git+https://github.com/t3rn/t3rn.git
github.com/rhysd/shiba,56806,shiba-preview,,https://github.com/rhysd/Shiba,3191362,shiba,https://github.com/rhysd/Shiba#readme,git+https://github.com/rhysd/Shiba.git
github.com/elgrhy/lgx-light,56962,lgx-runtime,https://lgxdev.com,https://github.com/elgrhy/lgx-light.git,340941,@elgrhydev/lgx-cli,https://lgxdev.com,git+https://github.com/elgrhy/lgx-light.git
github.com/rydesun/tree-sitter-dot,57077,tree-sitter-dot,,https://github.com/rydesun/tree-sitter-dot,3442721,tree-sitter-dot,https://github.com/rydesun/tree-sitter-dot#readme,git+https://github.com/rydesun/tree-sitter-dot.git
github.com/saber-hq/snapshots,92326,snapshots-math,https://saber.so,https://github.com/saber-hq/snapshots,956913,@saberhq/snapshots,https://saber.so,git@github.com:saber-hq/snapshots.git
github.com/glaredb/glaredb,76718,glaredb_ext_default,https://glaredb.com,https://github.com/glaredb/glaredb,433981,@glaredb/glaredb_wasm,https://glaredb.com,git+https://github.com/glaredb/glaredb.git
github.com/funfoolsuzi/sejong,57505,sejong,,https://github.com/funfoolsuzi/sejong.git,3166636,sejong-buffer,https://github.com/funfoolsuzi/sejong#readme,git+https://github.com/funfoolsuzi/sejong.git
github.com/reidond/clevel,57848,clevel,https://clevel-app.now.sh,https://github.com/Reidond/clevel,1574708,clevel,https://clevel-app.now.sh,git+https://github.com/Reidond/clevel.git
github.com/theonlytails/svecli,57985,svecli,,https://github.com/theonlytails/svecli,3315571,svecli,https://github.com/theonlytails/svecli#readme,git+https://github.com/theonlytails/svecli.git
github.com/sane-fmt/sane-fmt,58074,sane-fmt,,https://github.com/sane-fmt/sane-fmt.git,962854,@sane-fmt/x86_64-unknown-linux-musl,https://github.com/sane-fmt/sane-fmt,git+https://github.com/sane-fmt/sane-fmt.git
github.com/denoland/denokv,196213,denokv_proto,,https://github.com/denoland/denokv,285259,@deno/kv-win32-x64-msvc,https://github.com/denoland/denokv#readme,git+https://github.com/denoland/denokv.git
github.com/lainnao/chord-progression-parser,58095,chord-progression-parser,,https://github.com/lainNao/chord-progression-parser,628332,@lainnao/chord-progression-parser-web,https://github.com/lainNao/chord-progression-parser#readme,git+https://github.com/lainNao/chord-progression-parser.git
github.com/nathanfaucett/ts-sqlx,58122,ts_sqlx,,https://github.com/nathanfaucett/ts-sqlx,3453462,ts-sqlx,https://github.com/nathanfaucett/ts-sqlx#readme,git+https://github.com/nathanfaucett/ts-sqlx.git
github.com/hideba/flatcitybuf,179244,fcb_cli,,https://github.com/HideBa/flatcitybuf,1935632,fcb_wasm,https://github.com/HideBa/flatcitybuf,git+https://github.com/HideBa/flatcitybuf.git
github.com/smbcloudxyz/tauri-plugin-android-tv-check,58314,tauri-plugin-android-tv-check,https://github.com/smbcloudXYZ/tauri-plugin-android-tv-check,https://github.com/smbcloudXYZ/tauri-plugin-android-tv-check,1013630,@smbcloud/tauri-plugin-android-tv-check-api,https://github.com/smbcloudXYZ/tauri-plugin-android-tv-check,git+https://github.com/smbcloudXYZ/tauri-plugin-android-tv-check.git
github.com/cloudflare/wrangler-legacy,58474,wrangler,,https://github.com/cloudflare/wrangler-legacy,222350,@cloudflare/wrangler,https://github.com/cloudflare/wrangler-legacy#readme,git+https://github.com/cloudflare/wrangler-legacy.git
github.com/fauna-labs/fql-parser,120660,fql_serialize,https://docs.fauna.com/fauna/current/api/fql/,https://github.com/fauna-labs/fql-parser,376700,@fauna-labs/fql-parser,https://docs.fauna.com/fauna/current/api/fql/,git+https://github.com/fauna-labs/fql-parser.git
github.com/noboruma/rclip,58596,remote-clipboard,https://github.com/noboruma/rclip,https://github.com/noboruma/rclip,3071239,remote-clipboard,https://github.com/noboruma/rclip,git+https://github.com/noboruma/rclip.git
github.com/cardinal-labs/cardinal-creator-standard,58676,cardinal-creator-standard,https://cardinal.so,https://github.com/cardinal-labs/cardinal-creator-standard,184191,@cardinal/creator-standard,https://cardinal.so/,git@github.com:cardinal-labs/cardinal-creator-standard.git
github.com/isfegu/samuel,133309,dohy,https://github.com/isfegu/samuel/dohy,https://github.com/isfegu/samuel,555363,@isfegu/dothyphen-wasm,https://github.com/isfegu/samuel/dothyphen-wasm,git+https://github.com/isfegu/samuel.git
github.com/maxdeviant/tsuka,58866,tsuka,,https://github.com/maxdeviant/tsuka,3457543,tsuka,https://github.com/maxdeviant/tsuka#readme,git+https://github.com/maxdeviant/tsuka.git
github.com/freddieridell/hypertask,127807,hypertask,https://github.com/FreddieRidell/hypertask,https://github.com/FreddieRidell/hypertask,407879,@freddieridell/hypertask_npm_package,https://github.com/FreddieRidell/hypertask,git+https://github.com/FreddieRidell/hypertask.git
github.com/hayden4r4/blackscholes-wasm,59222,blackscholes_wasm,,https://github.com/hayden4r4/blackscholes-wasm,462225,@haydenr4/blackscholes_wasm,https://github.com/hayden4r4/blackscholes-wasm#readme,git+https://github.com/hayden4r4/blackscholes-wasm.git
github.com/kujirahand/nadesiko3rust,60655,nadesiko3rust,https://nadesi.com,https://github.com/kujirahand/nadesiko3rust,2620811,nadesiko3rust,https://nadesi.com,git+https://github.com/kujirahand/nadesiko3rust.git
github.com/stephenmp/fail-whale,59319,fail_whale,,https://github.com/StephenMP/fail-whale,1922334,fail-whale,https://github.com/StephenMP/fail-whale/tree/main/npm,https://github.com/StephenMP/fail-whale/tree/main/npm
github.com/metaplex-foundation/mpl-token-metadata,59525,mpl-token-metadata,,https://github.com/metaplex-foundation/mpl-token-metadata,704414,@metaplex-foundation/mpl-token-metadata-kit,https://metaplex.com,git+https://github.com/metaplex-foundation/mpl-token-metadata.git
github.com/0xlazai/alith,132332,alith,https://alith.lazai.network,https://github.com/0xLazAI/alith,1321387,alith,https://github.com/0xLazAI/alith#readme,git+https://github.com/0xLazAI/alith.git
github.com/zcashfoundation/redjubjub,59867,redjubjub,,https://github.com/ZcashFoundation/redjubjub,3057929,redjubjub-js1,https://github.com/ZcashFoundation/redjubjub#readme,git+https://github.com/ZcashFoundation/redjubjub.git
github.com/zzzze/tauri-plugin-spotlight,60167,tauri-plugin-spotlight,,https://github.com/zzzze/tauri-plugin-spotlight,3346864,tauri-plugin-spotlight-api,https://github.com/zzzze/tauri-plugin-spotlight,git+https://github.com/zzzze/tauri-plugin-spotlight.git
github.com/cardinal-labs/cardinal-token-manager,97195,cardinal-marketplace,https://cardinal.so,https://github.com/cardinal-labs/cardinal-token-manager/tree/main/programs/cardinal-transfer-authority,808457,@onchain_org/token-manager,https://cardinal.so,git+ssh://git@github.com/cardinal-labs/cardinal-token-manager.git
github.com/solana-foundation/solana-attestation-service,60271,solana-attestation-service-client,,https://github.com/solana-foundation/solana-attestation-service,3145142,sas-lib,https://github.com/solana-foundation/solana-attestation-service#readme,git+ssh://git@github.com/solana-foundation/solana-attestation-service.git
github.com/hackbg/fadroma,135964,fadroma-derive-canonize,,https://github.com/hackbg/fadroma,453478,@hackbg/fadroma,https://github.com/hackbg/fadroma#readme,git+https://github.com/hackbg/fadroma.git
github.com/kareszklub/roblib-rs,118786,roblib-macro,https://github.com/kareszklub/roblib-rs,https://github.com/kareszklub/roblib-rs,599253,@kareszklub/roblib-client-node-win32-x64-msvc,https://github.com/kareszklub/roblib-rs#readme,git+https://github.com/kareszklub/roblib-rs.git
github.com/caido/convert,60495,caido-convert,,https://github.com/caido/convert,179488,@caido/convert,https://github.com/caido/convert#readme,git+https://github.com/caido/convert.git
github.com/bruceadams/query-rds-data,60541,query-rds-data,https://github.com/bruceadams/query-rds-data,https://github.com/bruceadams/query-rds-data,2934930,query-rds-data,https://github.com/bruceadams/query-rds-data,git+https://github.com/bruceadams/query-rds-data.git
github.com/arvindell/envful,60953,envful,https://github.com/arvindell/envful,https://github.com/arvindell/envful,1857864,envful,https://github.com/arvindell/envful#readme,git+https://github.com/arvindell/envful.git
github.com/bnheise/ce-cli,61173,ce-cli,https://github.com/bnheise/ce-cli/,https://github.com/bnheise/ce-cli/,1537922,ce-cli,https://github.com/bnheise/ce-cli,git+https://github.com/bnheise/ce-cli.git
github.com/aimoverse/aimo-app-amico,61181,aimo-app-amico,,https://github.com/AIMOverse/AIMO-App-Amico,43467,@aimoverse/aimo-app-amico,https://github.com/AIMOverse/AIMO-App-Amico#readme,git+https://github.com/AIMOverse/AIMO-App-Amico.git
github.com/dvishal485/flipkart-scraper,61326,flipkart_scraper,,https://github.com/dvishal485/flipkart-scraper,323264,@dvishal485/flipkart_scraper,https://github.com/dvishal485/flipkart-scraper#readme,git+https://github.com/dvishal485/flipkart-scraper.git
github.com/noandrea/rl2020.rs,61409,rl2020,https://github.com/noandrea/rl2020.rs,https://github.com/noandrea/rl2020.rs,3099797,rl2020,https://github.com/noandrea/rl2020.rs,git+https://github.com/noandrea/rl2020.rs.git
github.com/bajix/redis-simd-json,62050,redis-simd-json,,https://github.com/Bajix/redis-simd-json/,3057545,redis-simd-json,https://github.com/Bajix/redis-simd-json#readme,git+https://github.com/Bajix/redis-simd-json.git
github.com/input-output-hk/kes,62069,kes-summed-ed25519,https://github.com/input-output-hk/kes,https://github.com/input-output-hk/kes,3605508,wasm-kes,https://github.com/input-output-hk/kes,git+https://github.com/input-output-hk/kes.git
github.com/mozillareality/gltf-unlit-generator,62117,gltf_unlit_generator,,https://github.com/MozillaReality/gltf-unlit-generator.git,2065456,gltf-unlit-generator,https://github.com/MozillaReality/gltf-unlit-generator#readme,git+https://github.com/MozillaReality/gltf-unlit-generator.git
github.com/infernojs/swc-plugin-inferno,165816,swc-plugin-inferno,,https://github.com/infernojs/swc-plugin-inferno.git,3323441,swc-plugin-inferno,https://github.com/infernojs/swc-plugin-inferno,+https://github.com/infernojs/swc-plugin-inferno.git
github.com/matmen/imagescript,62349,imagescript,,https://github.com/matmen/imagescript,2211521,imagescript_b,https://github.com/matmen/ImageScript#readme,git+https://github.com/matmen/ImageScript.git
github.com/chayanon-ninyawee/tree-sitter-miniscript,62492,tree-sitter-miniscript,,https://github.com/chayanon-ninyawee/tree-sitter-miniscript,420483,@garfieldcmix/tree-sitter-miniscript,https://github.com/chayanon-ninyawee/tree-sitter-miniscript#readme,git+https://github.com/chayanon-ninyawee/tree-sitter-miniscript.git
github.com/rulex-rs/pomsky,66893,rulex-bin,https://pomsky-lang.org,https://github.com/rulex-rs/pomsky,2867155,pomsky-wasm,https://pomsky-lang.org,git+https://github.com/rulex-rs/pomsky.git
github.com/nucypher/ferveo,187252,ferveo-nucypher-tdec,,https://github.com/nucypher/ferveo/,1941455,ferveo-wasm,https://github.com/nucypher/ferveo#readme,git+https://github.com/nucypher/ferveo.git
github.com/chronos-so/chronos,130482,chronos-indexer,https://github.com/chronos-so/chronos/tree/main/programs/indexer,https://github.com/chronos-so/chronos,203082,@chronos-so/utils,https://github.com/chronos-so/chronos,
github.com/nathanbabcock/hypetrigger,62847,hypetrigger,https://hypetrigger.io,https://github.com/nathanbabcock/hypetrigger,2190721,hypetrigger,https://hypetrigger.io,git+https://github.com/nathanbabcock/hypetrigger.git
github.com/cypher-laboratory/alice-s-ring,63107,ring_signature_verifier,,https://github.com/Cypher-Laboratory/Alice-s-Ring,261818,@cypher-laboratory/ring-sig-utils,https://github.com/Cypher-Laboratory/Alice-s-Ring#readme,git+https://github.com/Cypher-Laboratory/Alice-s-Ring.git
github.com/aiken-lang/aikup,63329,aikup,https://aiken-lang.org,https://github.com/aiken-lang/aikup,43078,@aiken-lang/aikup,https://aiken-lang.org,git+https://github.com/aiken-lang/aikup.git
github.com/eisberg-labs/el-slugify,63446,el-slugify,,https://github.com/eisberg-labs/el-slugify,2688403,node-el-slugify,https://github.com/eisberg-labs/el-slugify,git+https://github.com/eisberg-labs/el-slugify.git
github.com/cashioapp/cashio,78850,bankman,https://cashio.app,https://github.com/CashioApp/cashio,185970,@cashio/cashio,https://cashio.app,https://github.com/cashioapp/cashio
github.com/openvapory/tetsy-wordlist,63695,tetsy-wordlist,,https://github.com/openvapory/tetsy-wordlist,3395074,tetsy-wordlist,https://github.com/openvapory/tetsy-wordlist#readme,git+https://github.com/openvapory/tetsy-wordlist.git
github.com/kyza/written-numbers,63721,written-numbers,https://numbers.kyza.net/,https://github.com/Kyza/written-numbers,3661711,written-numbers,https://github.com/Kyza/written-numbers#readme,git+https://github.com/Kyza/written-numbers.git
github.com/domidre/rusfun,63743,rusfun,,https://github.com/domidre/rusfun,3123990,rusfun,https://github.com/domidre/rusfun#readme,git+https://github.com/domidre/rusfun.git
github.com/koute/polkavm,203999,polkavm-derive-impl,,https://github.com/koute/polkavm,1128506,@typeberry/spectool-wasm,https://github.com/koute/polkavm#readme,git+https://github.com/koute/polkavm.git
github.com/matrix-org/matrix-rust-sdk,191537,matrix-sdk-ui,,https://github.com/matrix-org/matrix-rust-sdk,689918,@matrix-org/matrix-sdk-crypto-js,https://github.com/matrix-org/matrix-rust-sdk,git+https://github.com/matrix-org/matrix-rust-sdk.git
github.com/capterqa/cli,64211,capter,https://capter.io,https://github.com/capterqa/cli,1526289,capter,https://github.com/capterqa/cli,git+https://github.com/capterqa/cli.git
github.com/dean0x/skim,201869,rskim-core,,https://github.com/dean0x/skim,3117609,rskim,https://github.com/dean0x/skim#readme,git+https://github.com/dean0x/skim.git
github.com/glebkiselev11/serbian-cyrillic-latin-convertion,64704,serbian-cyrillic-latin-conversion,,https://github.com/Glebkiselev11/serbian-cyrillic-latin-convertion,3174349,serbian-cyrillic-latin-conversion,https://github.com/Glebkiselev11/serbian-cyrillic-latin-convertion#readme,git+https://github.com/Glebkiselev11/serbian-cyrillic-latin-convertion.git
github.com/topce/cirilica,64882,cirilica,https://github.com/topce/cirilica,https://github.com/topce/cirilica,1565879,cirilica,https://github.com/topce/cirilica,git+https://github.com/topce/cirilica.git
github.com/tevs-rust-land/rust-calc,65110,calc_engine,,https://github.com/tevs-rust-land/rust-calc,3605231,wasm-calc,https://github.com/tevs-rust-land/rust-calc#readme,git+https://github.com/tevs-rust-land/rust-calc.git
github.com/seaofvoices/darklua,155208,darklua-demo,https://darklua.com,https://github.com/seaofvoices/darklua,1704522,darklua-wasm,https://github.com/seaofvoices/darklua#readme,git+https://github.com/seaofvoices/darklua.git
github.com/hdoc1509/tree-sitter-gh-actions-expressions,65381,tree-sitter-gh-actions-expressions,,https://github.com/hdoc1509/tree-sitter-gh-actions-expressions,3442780,tree-sitter-gh-actions-expressions,https://github.com/Hdoc1509/tree-sitter-gh-actions-expressions#readme,git+https://github.com/Hdoc1509/tree-sitter-gh-actions-expressions.git
github.com/botwayorg/strg,65860,strg,https://github.com/botwayorg/strg,https://github.com/botwayorg/strg,163937,@botway/strg,https://github.com/botwayorg/strg,git+https://github.com/botwayorg/strg.git
github.com/avencera/easywind,132513,easywind,https://github.com/avencera/easywind,https://github.com/avencera/easywind,1813789,easywind,https://github.com/avencera/easywind#readme,git+https://github.com/avencera/easywind.git
github.com/quarryprotocol/gauge,65954,gauge,https://quarry.so,https://github.com/QuarryProtocol/gauge,893376,@quarryprotocol/gauge,https://quarry.so,git@github.com:QuarryProtocol/gauge.git
github.com/nix-community/rnix-parser,66325,rnix,,https://github.com/nix-community/rnix-parser,3104238,rnix-parser,https://github.com/nix-community/rnix-parser#readme,git+https://github.com/nix-community/rnix-parser.git
github.com/stuartzhang/request-window-attention,66387,request-window-attention,,https://github.com/stuartZhang/request-window-attention,3077302,request-window-attention,https://github.com/stuartZhang/request-window-attention#readme,git+https://github.com/stuartZhang/request-window-attention.git
github.com/wiesnerbernard/polydup,216272,polydup-core,https://github.com/wiesnerbernard/polydup,https://github.com/wiesnerbernard/polydup,2864734,polydup-node,https://github.com/wiesnerbernard/polydup#readme,git+https://github.com/wiesnerbernard/polydup.git
github.com/gasp-xyz/gasp-swap,66732,gasp-swap,https://github.com/gasp-xyz/gasp-swap,https://github.com/gasp-xyz/gasp-swap,2010975,gasp-swap,https://github.com/gasp-xyz/gasp-swap,git+https://github.com/gasp-xyz/gasp-swap.git
github.com/metaplex-foundation/mpl-account-compression,196767,mpl-noop,,https://github.com/metaplex-foundation/mpl-account-compression,1218330,@written-app/mpl-account-compression,https://github.com/metaplex-foundation/mpl-account-compression#readme,git+https://github.com/metaplex-foundation/mpl-account-compression.git
github.com/odroe/ootp,66865,ootp,https://github.com/odroe/ootp,https://github.com/odroe/ootp,2776819,ootp,https://github.com/odroe/ootp#readme,git+https://github.com/odroe/ootp.git
github.com/switchboard-xyz/sbv3,186521,sb-on-demand-schemas,,https://github.com/switchboard-xyz/sbv3,1061922,@switchboard-xyz/x402-utils,https://github.com/switchboard-xyz/sbv3#readme,git+https://github.com/switchboard-xyz/sbv3.git
github.com/sayan751/email-address-parser,67076,email-address-parser,https://github.com/Sayan751/email-address-parser,https://github.com/Sayan751/email-address-parser,1025505,@sparser/email-address-parser,https://github.com/Sayan751/email-address-parser#readme,git+https://github.com/Sayan751/email-address-parser.git
github.com/rate-technology/rillrate-js,120428,rilljs,https://github.com/rate-technology/rillrate-js,https://github.com/rate-technology/rillrate-js,3094686,rillrate,https://github.com/rate-technology/rillrate-js#readme,git+https://github.com/rate-technology/rillrate-js.git
github.com/parkuman/roggle,67701,roggle,,https://github.com/parkuman/roggle,3107352,roggle,https://github.com/parkuman/roggle/tree/main#readme,git+https://github.com/parkuman/roggle.git#main
