NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo,PHP_ID,PHP_Name,PHP_Homepage,PHP_Repo
638406,@leeovery/claude-manager,https://github.com/leeovery/claude-manager#readme,git+https://github.com/leeovery/claude-manager.git,211388,leeovery/claude-manager,,https://github.com/leeovery/claude-manager
638408,@leeovery/claude-technical-workflows,https://github.com/leeovery/claude-technical-workflows#readme,git+https://github.com/leeovery/claude-technical-workflows.git,211389,leeovery/claude-technical-workflows,,https://github.com/leeovery/claude-technical-workflows
641871,@lesscouts/template-unite,https://template.lesscouts.be/,git+https://github.com/lesscouts/template-unite.git,212916,lesscouts/template-unite,,https://github.com/lesscouts/template-unite
641985,@letaprodoit/helpers,https://github.com/letaprodoit/helpers#readme,git+https://github.com/letaprodoit/helpers.git,377484,thesoftwarepeople/helpers,,https://github.com/letaprodoit/Helpers
643335,@lform/pretty-code,https://github.com/lform/pretty-code#readme,git+https://github.com/lform/pretty-code.git,213711,lform/pretty-code,,https://github.com/lform/pretty-code
645370,@libreform/libreform,https://github.com/libreform/libreform#readme,git+https://github.com/libreform/libreform.git,214284,libreform/libreform,,https://github.com/libreform/libreform
649534,@limoncello-framework/oauth-client,https://github.com/limoncello-php/framework/tree/master/components/OAuthClient,git+https://github.com/limoncello-php/framework.git,215474,limoncello-php/framework,,https://github.com/limoncello-php/framework
650998,@linotype/nuxt,https://github.com/linotype/linotype#readme,git+https://github.com/linotype/linotype.git,216178,linotype/linotype,,https://github.com/linotype/linotype
651628,@lipagas/storefront-engine,https://github.com/mukira/storefront#readme,git+https://github.com/mukira/storefront.git,216491,lipagas/storefront-api,,https://github.com/mukira/storefront
656603,@lnear/marco,https://docs.lnear.dev/marco,git+https://github.com/lnear-dev/marco.git,218466,lnear/marco,,https://github.com/lnear-dev/marco
667072,@lullabot/drainpipe-sass,https://github.com/lullabot/drainpipe#readme,git+ssh://git@github.com/lullabot/drainpipe.git,222592,lullabot/drainpipe,,https://github.com/Lullabot/drainpipe
672812,@mabou7agar/laravel-ai-chat,https://github.com/mabou7agar/laravel-ai-support#readme,git+https://github.com/mabou7agar/laravel-ai-support.git,224221,m-tech-stack/laravel-ai-engine,,https://github.com/mabou7agar/laravel-ai-support
674071,@maelstrom-cms/ui,https://www.maelstrom-cms.com/,git+ssh://git@github.com/maelstrom-cms/toolkit.git,225939,maelstrom-cms/toolkit,,https://github.com/maelstrom-cms/toolkit
690588,@matthew-p/docker-server,https://github.com/MatthewPattell/docker-server,git+https://github.com/MatthewPattell/docker-server.git,234527,matthew-p/docker-server,,https://github.com/MatthewPattell/docker-server
691554,@max13/puphpeteer,https://github.com/max13/puphpeteer#readme,git+https://github.com/max13/puphpeteer.git,235328,max13/puphpeteer,,https://github.com/Max13/puphpeteer
1479367,bootstrap-material-icons,http://github.com/mervick/material-design-icons,git+https://github.com/mervick/material-design-icons.git,239598,mervick/material-design-icons,,https://github.com/mervick/material-design-icons
707263,@miaoxing/dev,https://github.com/miaoxing/dev#readme,git+https://github.com/miaoxing/dev.git,241307,miaoxing/dev,,https://github.com/miaoxing/dev
712297,@mikespub/epubjs-reader,https://github.com/mikespub-org/intity-epubjs-reader#readme,git+https://github.com/mikespub-org/intity-epubjs-reader.git,243256,mikespub/epubjs-reader,,https://github.com/mikespub-org/intity-epubjs-reader
712300,@mikespub/web-comic-reader,https://github.com/mikespub-org/afzafri-Web-Comic-Reader#readme,git+https://github.com/mikespub-org/afzafri-Web-Comic-Reader.git,243266,mikespub/web-comic-reader,,https://github.com/mikespub-org/afzafri-Web-Comic-Reader
728933,@mogelijk_technologies/iban-to-bic,https://github.com/Mogelijk-Technologies/iban-to-bic#readme,git+https://github.com/Mogelijk-Technologies/iban-to-bic.git,248592,mogelijk-technologies/iban-to-bic,,https://github.com/Mogelijk-Technologies/iban-to-bic
736643,@move.elevator/jira-issue-hook,https://github.com/move-elevator/jira-issue-hook#readme,git+https://github.com/move-elevator/jira-issue-hook.git,251689,move-elevator/jira-issue-hook,,https://github.com/move-elevator/jira-issue-hook
3490649,underz,https://underz.decodercan.com/UnderZ/,git+https://github.com/mPhpMaster/UnderZ.git,252222,mphpmaster/underz,,https://github.com/mPhpMaster/UnderZ
741866,@mtrdesign/krait-ui,https://github.com/mtrdesign/krait#readme,git+https://github.com/mtrdesign/krait.git,254290,mtrdesign/krait,,https://github.com/mtrdesign/krait
757480,@ndm2/ckeditor-placeholder-elements,https://github.com/ndm2/ckeditor-placeholder-elements,git+https://github.com/ndm2/ckeditor-placeholder-elements.git,260315,ndm2/ckeditor-placeholder-elements,,https://github.com/ndm2/ckeditor-placeholder-elements
760996,@neos-project/react-ui-components,https://github.com/neos/neos-ui/blob/master/packages/react-ui-components/README.md,neos/neos-ui,261608,neos/neos-ui,,https://github.com/neos/neos-ui
761263,@nepada/birth-number-input,,git+https://github.com/nepada/birth-number-input.git,261793,nepada/birth-number-input,,https://github.com/nepada/birth-number-input
761265,@nepada/file-upload-control,,git+https://github.com/nepada/file-upload-control.git,261801,nepada/file-upload-control,,https://github.com/nepada/file-upload-control
761266,@nepada/phone-number-input,,git+https://github.com/nepada/phone-number-input.git,261808,nepada/phone-number-input,,https://github.com/nepada/phone-number-input
773928,@nigelcunningham/puphpeteer,https://github.com/nigelcunningham/puphpeteer#readme,git+https://github.com/nigelcunningham/puphpeteer.git,265905,nigelcunningham/puphpeteer,,https://github.com/NigelCunningham/puphpeteer
773929,@nigelcunningham/rialto,https://github.com/nigelcunningham/rialto#readme,git+https://github.com/nigelcunningham/rialto.git,265906,nigelcunningham/rialto,,https://github.com/NigelCunningham/rialto
793402,@nrel/nrel-iconomatic,https://github.com/NREL/nrel-iconomatic#readme,git+https://github.com/NREL/nrel-iconomatic.git,270099,nrel/nrel-iconomatic,,https://github.com/NREL/nrel-iconomatic
794423,@nthachus/jquery-spellchecker,https://github.com/badsyntax/jquery-spellchecker,git+https://github.com/nthachus/jquery-spellchecker.git,36293,badsyntax/jquery-spellchecker,,https://github.com/nthachus/jquery-spellchecker
797109,@nuxed/framework,https://github.com/nuxed/framework#readme,git+https://github.com/nuxed/framework.git,271231,nuxed/framework,,https://github.com/nuxed/framework
805526,@olafr/modulejs,https://github.com/Olafr9500/modulejs#readme,git+https://github.com/Olafr9500/modulejs.git,274166,olafr9500/modulejs,,https://github.com/Olafr9500/modulejs
806848,@omatech/oma-cookies,https://github.com/omatech/oma-cookies/,git+https://github.com/omatech/oma-cookies.git,275000,omatech/oma-cookies,,https://github.com/omatech/oma-cookies
808019,@omnitend/dashboard-for-laravel,https://omnitend.github.io/dashboard-for-laravel/,git+https://github.com/omnitend/dashboard-for-laravel.git,275465,omnitend/dashboard-for-laravel,,https://github.com/omnitend/dashboard-for-laravel
818883,@openstudio/thelia-blocks,https://github.com/thelia-modules/TheliaBlocks#readme,git+https://github.com/thelia-modules/TheliaBlocks.git,376700,thelia/thelia-blocks-module,,https://github.com/thelia-modules/TheliaBlocks
821634,@optimization/lazy,https://pagespeed.pro/,git+https://github.com/pagespeed-pro/lazy.git,361665,styletools/lazy,,https://github.com/pagespeed-pro/lazy
827733,@ouitoulia/skenografia,https://github.com/ouitoulia/skenografia#readme,git+ssh://git@github.com/ouitoulia/skenografia.git,280890,ouitoulia/skenografia,,https://github.com/ouitoulia/skenografia
2793503,outeredge-sass,https://github.com/outeredge/sass#readme,git+ssh://git@github.com/outeredge/sass.git,281091,outeredge/sass,,https://github.com/outeredge/sass
828419,@ouxsoft/promare-gradients,https://github.com/Ouxsoft/promare-gradients#readme,git://github.com/Ouxsoft/promare-gradients.git,281244,ouxsoft/promare-gradients,,https://github.com/Ouxsoft/promare-gradients
830971,@ozmos/vite-plugin-viper,https://viper.ozmos.dev,git+https://github.com/ozmos-dev/viper.git,282334,ozmos/viper,,https://github.com/ozmos-dev/viper
831834,@packaged/form,https://github.com/packaged/form#readme,git+ssh://git@github.com/packaged/form.git,282770,packaged/form,,https://github.com/packaged/form
831835,@packaged/validate,https://github.com/packaged/validate#readme,git+ssh://git@github.com/packaged/validate.git,282799,packaged/validate,,https://github.com/packaged/validate
834046,@palmtree/form,https://github.com/palmtreephp/form#readme,git+https://github.com/palmtreephp/form.git,283457,palmtree/form,,https://github.com/palmtreephp/form
1641045,countries-list,http://annexare.github.io/Countries/,git+https://github.com/annexare/Countries.git,21738,annexare/countries-list,,https://github.com/annexare/Countries
3275316,starterkit-mustache-base,https://github.com/pattern-lab/starterkit-mustache-base#readme,git+https://github.com/pattern-lab/starterkit-mustache-base.git,285612,pattern-lab/starterkit-mustache-base,,https://github.com/pattern-lab/starterkit-mustache-base
3275319,starterkit-mustache-demo,https://github.com/pattern-lab/starterkit-mustache-demo#readme,git+https://github.com/pattern-lab/starterkit-mustache-demo.git,285613,pattern-lab/starterkit-mustache-demo,,https://github.com/pattern-lab/starterkit-mustache-demo
3298116,styleguidekit-assets-default,https://github.com/pattern-lab/styleguidekit-assets-default,git://github.com/pattern-lab/styleguidekit-assets-default.git,285615,pattern-lab/styleguidekit-assets-default,,https://github.com/pattern-lab/styleguidekit-assets-default
3298120,styleguidekit-mustache-default,https://github.com/pattern-lab/styleguidekit-mustache-default,git://github.com/pattern-lab/styleguidekit-mustache-default.git,285616,pattern-lab/styleguidekit-mustache-default,,https://github.com/pattern-lab/styleguidekit-mustache-default
840289,@paulkre/wpdev,https://github.com/paulkre/wpdev#readme,git+https://github.com/paulkre/wpdev.git,285779,paulkre/wpdev,,https://github.com/paulkre/wpdev
841965,@pcit/pcit-ui,https://github.com/pcit-ce/pcit#readme,git+https://github.com/pcit-ce/pcit.git,287058,pcit/pcit,,https://github.com/pcit-ce/pcit
852964,@pimcore/studio-ui-bundle,https://github.com/pimcore/studio-ui-bundle#readme,git+https://github.com/pimcore/studio-ui-bundle.git,296390,pimcore/studio-ui-bundle,,https://github.com/pimcore/studio-ui-bundle
865708,@pnodev/jim-core,https://github.com/pnodev/jim-core#readme,git+ssh://git@github.com/pnodev/jim-core.git,299468,pnodev/jim-core,,https://github.com/pnodev/jim-core
868987,@ponchrobles_/inertiajs-tables-laravel-query-builder,https://github.com/PonchRobles/inertiajs-tables-laravel-query-builder#readme,git+https://github.com/PonchRobles/inertiajs-tables-laravel-query-builder.git,300215,ponchrobles/inertiajs-tables-laravel-query-builder,,https://github.com/PonchRobles/inertiajs-tables-laravel-query-builder
875326,@prezly/eslint-config,https://github.com/prezly/code-style#readme,git+https://github.com/prezly/code-style.git,302613,prezly/code-style,,https://github.com/prezly/code-style
895014,@quextum/entity-grid,https://github.com/Quextum/entity-grid,git+https://github.com/Quextum/entity-grid.git,308762,quextum/entity-grid,,https://github.com/Quextum/entity-grid
2427959,livewire-fields-style,https://github.com/RobinThijsen/livewire-fields,git+https://github.com/RobinThijsen/livewire-fields.git,321027,robinthijsen/livewire-fields,,https://github.com/RobinThijsen/livewire-fields
945568,@runopencode/event-overlaps,https://github.com/RunOpenCode/event-overlaps#readme,git+https://github.com/RunOpenCode/event-overlaps.git,325328,runopencode/event-overlaps,,https://github.com/RunOpenCode/event-overlaps
955152,@rzl-zone/ziggy-route,https://github.com/rzl-zone/ziggy-route#readme,git+https://github.com/rzl-zone/ziggy-route.git,326400,rzl-zone/ziggy-route,,https://github.com/rzl-zone/ziggy-route
957372,@sadephp/sade,https://github.com/sadephp/sade#readme,git+https://github.com/sadephp/sade.git,326922,sade/sade,,https://github.com/sadephp/sade
979030,@sellsy/dummies,https://github.com/sellsy/dummy#readme,git+https://github.com/sellsy/dummy.git,334640,sellsy/dummy,,https://github.com/sellsy/dummy
988174,@serversideup/spin,https://github.com/serversideup/spin#readme,git+https://github.com/serversideup/spin.git,336069,serversideup/spin,,https://github.com/serversideup/spin
1001106,@sigwinhq/infra,https://github.com/sigwinhq/infra#readme,git+ssh://git@github.com/sigwinhq/infra.git,341147,sigwin/infra,,https://github.com/sigwinhq/infra
1001254,@sikessem/static,https://static.sikessem.com,git+https://github.com/sikessem/static.git,341215,sikessem/static,,https://github.com/Sikessem/static
1028437,@spiral-toolkit/toolkit,https://github.com/spiral/toolkit#readme,https://github.com/spiral/toolkit/tree/master/packages/toolkit,354029,spiral/toolkit,,https://github.com/spiral/toolkit
1028998,@spomky-labs/pwa-bundle,https://github.com/Spomky-Labs/pwa-bundle/tree/1.4.x/assets,git+https://github.com/Spomky-Labs/pwa-bundle.git,354427,spomky-labs/pwa-bundle,,https://github.com/Spomky-Labs/pwa-bundle
1047354,@storyous/bucket-determinator,https://github.com/Storyous/BucketDeterminator#readme,git+https://github.com/Storyous/BucketDeterminator.git,360607,storyous/bucket-determinator,,https://github.com/Storyous/BucketDeterminator
1049878,@studiometa/twig-toolkit,https://github.com/studiometa/twig-toolkit#readme,git+https://github.com/studiometa/twig-toolkit.git,361393,studiometa/twig-toolkit,,https://github.com/studiometa/twig-toolkit
1049879,@studiometa/ui,https://github.com/studiometa/ui#readme,git+https://github.com/studiometa/ui.git,361394,studiometa/ui,,https://github.com/studiometa/ui
1049887,@studiometa/webpack-config-preset-vue-3,https://github.com/studiometa/webpack-config#readme,git+https://github.com/studiometa/webpack-config.git,361395,studiometa/webpack-config,,https://github.com/studiometa/webpack-config
1063041,@sylius-ui/admin,https://github.com/Sylius/SyliusAdminBundle#readme,git+https://github.com/Sylius/SyliusAdminBundle.git,366391,sylius/admin-bundle,,https://github.com/Sylius/SyliusAdminBundle
1063043,@sylius-ui/shop,https://github.com/Sylius/SyliusShopBundle#readme,git+https://github.com/Sylius/SyliusShopBundle.git,366487,sylius/shop-bundle,,https://github.com/Sylius/SyliusShopBundle
1063761,@symfony/ux-autocomplete,https://ux.symfony.com/autocomplete,git+https://github.com/symfony/ux-autocomplete.git,367212,symfony/ux-autocomplete,,https://github.com/symfony/ux-autocomplete
1063763,@symfony/ux-cropperjs,https://ux.symfony.com/cropperjs,git+https://github.com/symfony/ux-cropperjs.git,367214,symfony/ux-cropperjs,,https://github.com/symfony/ux-cropperjs
1063764,@symfony/ux-dropzone,https://ux.symfony.com/dropzone,git+https://github.com/symfony/ux-dropzone.git,367215,symfony/ux-dropzone,,https://github.com/symfony/ux-dropzone
1063765,@symfony/ux-google-map,https://ux.symfony.com/map,git+https://github.com/symfony/ux-google-map.git,367216,symfony/ux-google-map,,https://github.com/symfony/ux-google-map
1063766,@symfony/ux-lazy-image,https://ux.symfony.com/lazy-image,git+https://github.com/symfony/ux-lazy-image.git,367218,symfony/ux-lazy-image,,https://github.com/symfony/ux-lazy-image
1063767,@symfony/ux-leaflet-map,https://ux.symfony.com/map,git+https://github.com/symfony/ux-leaflet-map.git,367219,symfony/ux-leaflet-map,,https://github.com/symfony/ux-leaflet-map
1063768,@symfony/ux-live-component,https://ux.symfony.com/live-component,git+https://github.com/symfony/ux-live-component.git,367220,symfony/ux-live-component,,https://github.com/symfony/ux-live-component
